score,avg_time,prev_time,prev_category,prev_length,category
29974,3.81,3.58,Hard,185,1
5799,2.63,7.99,Hard,169,0
37211,2.57,5.16,Easy,315,1
37383,2.23,8.95,Hard,429,0
43443,1.05,9.02,Hard,248,1
8896,6.04,8.55,Hard,368,0
13154,3.02,6.59,Hard,360,0
34576,4.74,9.9,Hard,376,0
1490,2.55,4.41,Easy,193,1
42243,2.24,7.09,Easy,233,1
6332,2.49,1.76,Hard,161,1
33797,2.97,3.89,Easy,174,1
1738,5.94,2.21,Hard,320,0
37501,3.57,4.02,Hard,304,1
30339,1.09,7.97,Hard,406,0
49511,2.37,5.63,Hard,495,0
42098,6.2,4.73,Easy,175,1
32066,1.96,0.82,Hard,150,1
27925,1.73,1.07,Easy,273,1
28684,1.38,1.01,Hard,151,1
22287,3.56,6.85,Hard,220,0
51096,1.44,6.52,Easy,179,1
20559,3.52,8.11,Easy,360,0
40994,1.16,9.36,Easy,164,1
5692,2.67,5.53,Hard,173,0
3642,2.79,1.7,Hard,337,0
8380,2.4,7.04,Easy,370,0
25267,3.45,7.71,Hard,192,1
27915,6.96,4.46,Hard,234,1
46747,4.89,1.78,Easy,155,1
24733,0.87,5.01,Easy,487,0
47902,1.09,4.41,Hard,249,1
45108,3.99,7.62,Hard,166,1
13591,2.32,4,Hard,412,0
36138,6.72,5.95,Hard,230,0
40686,2.18,2.12,Easy,418,1
13210,5.31,3.09,Easy,404,0
15808,6.3,3.83,Easy,491,0
25722,5.34,2.07,Easy,383,1
20595,0.73,0.87,Hard,446,0
8292,6.77,0.76,Hard,187,0
28407,1.94,7.16,Hard,190,1
6090,0.52,9.81,Hard,235,0
28421,2.28,6.56,Easy,338,1
45266,3.71,7.98,Hard,332,0
41553,3.29,0.61,Easy,308,1
10687,3.95,6.18,Easy,455,0
35850,3.91,7.01,Hard,478,0
20872,2.24,8.7,Hard,307,0
17567,3.38,2.95,Easy,164,1
4677,3.04,7.93,Easy,470,0
25504,5.79,9.93,Hard,373,0
37554,2.27,2.09,Easy,423,1
49790,0.74,8.64,Easy,419,1
1934,2.85,5.18,Easy,422,0
9645,1.87,8.88,Hard,298,0
30034,6.72,0.64,Hard,409,0
22215,3.76,9.17,Easy,371,0
9433,4.54,0.8,Hard,252,0
17976,4.02,2.95,Hard,460,0
5540,4.54,9.47,Hard,335,0
37796,2.12,5.94,Easy,347,1
25985,3.88,6.78,Hard,260,1
24133,3.02,3.22,Easy,480,1
13588,2.83,2.31,Easy,465,1
27558,6.61,9.81,Easy,473,0
41459,6.94,3.02,Hard,325,1
20369,1.81,8.21,Hard,320,0
31163,2.26,8.31,Hard,175,1
46406,4.54,6.01,Hard,179,0
36534,2.01,1.06,Easy,340,1
1260,2.34,5.92,Easy,446,0
32749,2.84,2.08,Hard,229,1
6694,3.28,1.42,Easy,270,1
40478,4.38,8.85,Easy,259,1
45436,1.57,1.6,Hard,446,1
38855,1.35,8.68,Hard,333,0
47565,0.54,7.55,Easy,475,1
13928,4.23,4.96,Easy,428,0
3821,7,7.25,Easy,244,0
47243,4.75,7.1,Hard,371,0
46396,2.58,7.95,Hard,461,0
18278,5.44,8.23,Hard,451,0
21315,3.58,2.19,Hard,457,0
10911,6.39,9.94,Hard,406,0
29889,2.28,4.8,Easy,485,1
18881,4.6,8.44,Hard,311,0
27905,4.22,3.22,Easy,437,1
24092,0.52,3.67,Hard,434,0
40131,1.62,7.06,Easy,186,1
24245,0.83,4.53,Hard,161,1
10553,4.99,7.93,Easy,336,0
11656,0.55,5.54,Hard,362,0
15608,4.55,2.78,Hard,212,0
8947,3.46,1.18,Easy,421,1
26025,4.82,7.8,Easy,444,0
35260,6.51,9.42,Hard,226,0
50274,0.6,4.54,Easy,385,1
50219,5.72,3.19,Hard,261,1
19206,0.59,8.14,Easy,456,0
13427,2.86,6.99,Hard,468,0
37951,3.54,2.11,Easy,391,1
47506,2.7,1.93,Easy,311,1
40885,1.47,0.73,Hard,153,1
2940,2.74,5.2,Easy,352,0
35404,5.21,2.85,Easy,375,1
12697,0.51,9.09,Hard,354,0
35856,0.89,7.95,Easy,406,1
27305,4.43,4.57,Easy,461,1
49398,2.23,5.02,Hard,341,0
10823,3.22,3.22,Hard,283,1
15308,3.85,2.11,Easy,239,1
12374,1.45,5.07,Hard,221,0
32433,3.65,3.93,Easy,177,1
48929,6.02,9.91,Hard,482,0
13805,5.66,0.64,Easy,185,1
39711,1.65,3.03,Easy,452,1
15756,3.39,8,Hard,384,0
19108,3.56,1.91,Easy,166,1
6064,5.26,2.51,Easy,368,0
698,4.1,9.41,Hard,495,0
33638,1.5,7.56,Easy,198,1
49323,3.31,8.09,Easy,385,1
37034,2.53,7.18,Easy,499,1
31556,2.6,4.42,Hard,228,1
23078,5.78,5.19,Hard,491,0
13068,4.38,5.32,Hard,188,0
41144,2.24,0.65,Easy,217,1
3824,2.43,4.14,Easy,311,1
38562,2.3,2.78,Hard,161,1
16671,4.13,2.88,Hard,224,0
1208,3.82,1.73,Hard,364,0
16836,5.24,0.63,Easy,396,0
10544,3.39,5.45,Easy,316,1
1663,3.56,6.79,Easy,245,1
3602,4.33,1.12,Easy,281,1
39100,3.02,6.14,Easy,178,1
4163,1.42,8.81,Hard,324,0
43046,2.49,4.18,Easy,167,1
34391,4.48,2.02,Hard,353,0
17690,2.77,1.73,Hard,374,0
28942,5.43,1.88,Easy,398,1
29547,2.41,7.74,Hard,238,1
31199,3.55,7.32,Hard,256,1
50566,6.03,3.66,Easy,285,1
6695,3.82,6.5,Hard,371,0
22293,2.75,3.64,Hard,359,0
13660,4.89,4.1,Hard,413,0
40502,6.17,9.26,Hard,186,0
25822,5.77,9.87,Hard,355,0
1686,6.41,3.91,Easy,491,0
20969,0.86,8,Hard,286,0
257,3.11,6.57,Hard,410,0
5036,1.19,8.36,Hard,297,0
11955,2.61,1.04,Hard,191,1
11004,3.16,7.54,Hard,293,0
17377,5.78,9.97,Easy,315,0
1955,3.58,5.9,Hard,210,0
26936,1.86,9.04,Hard,404,0
47010,6.38,1.58,Easy,497,1
24320,5.7,5.04,Easy,456,0
38785,4.96,9.44,Easy,171,1
26507,3.89,9.69,Hard,373,0
1241,2.84,7.91,Hard,446,0
9572,2.2,8.39,Easy,360,0
22134,7,4.35,Easy,430,0
19194,3.93,1.67,Hard,448,0
21356,4.16,6.04,Easy,379,0
41419,1,7.66,Easy,498,1
25600,3.82,7.33,Hard,484,0
47234,4.68,6.91,Hard,326,0
18992,1.62,5.25,Hard,459,0
21071,5.53,1.3,Hard,463,0
12331,1.19,2.47,Easy,222,1
40054,3.64,9.06,Easy,243,1
10287,6.99,1.9,Hard,179,0
9890,1.4,8.47,Hard,461,0
35433,6.6,8.73,Easy,226,1
982,1.39,6.21,Hard,316,0
48362,1.6,1.73,Easy,468,1
26075,0.82,8.8,Hard,255,1
5935,5.6,0.65,Hard,268,0
12563,4.07,9.95,Easy,352,0
13658,1.37,6.91,Hard,255,0
48951,1.16,4.94,Easy,361,1
23313,4.88,8.25,Hard,163,0
43444,6.49,9.34,Hard,490,0
4087,0.81,3.41,Easy,193,1
34361,3.2,3.52,Hard,218,1
38916,5.54,4.29,Hard,268,1
45470,1.98,3.01,Hard,442,1
7920,6.61,4.83,Hard,338,0
5776,4.97,8.81,Hard,308,0
40705,1.65,5,Hard,188,1
48341,1.21,1.21,Hard,221,1
13403,3.74,6.35,Easy,170,1
11314,2.65,7.73,Easy,356,0
43074,5.2,2.64,Hard,202,1
13507,0.76,8.43,Hard,397,0
33029,2.47,7.66,Easy,453,1
36590,4.11,8.11,Easy,160,1
41817,5.3,7.55,Easy,268,1
28668,0.57,2.98,Easy,280,1
51032,6.04,8.49,Hard,317,0
49424,6.67,2.23,Easy,163,1
34596,1.51,3.26,Easy,367,1
21864,4.93,2.25,Easy,391,0
8093,5.17,8.37,Hard,342,0
39353,2.32,2.8,Hard,498,1
40320,4.85,8.31,Easy,381,0
15377,3.24,3.25,Easy,316,1
5463,3.25,6.83,Easy,419,0
11476,6.7,9.15,Hard,202,0
38170,1.69,3.46,Easy,155,1
46056,1.37,2.4,Easy,270,1
24176,1.21,4.29,Hard,486,0
12056,1.07,3,Hard,317,1
26937,5.52,9.81,Hard,264,0
39852,0.94,3.6,Hard,379,1
39690,5.07,4.17,Easy,466,1
9479,0.61,4.66,Easy,389,1
29999,5.72,1.52,Hard,222,1
21266,5.14,2.8,Hard,364,0
26039,3.38,6.51,Hard,218,1
16880,5.61,7.85,Easy,335,0
30425,0.55,7.48,Hard,437,0
41007,3.14,9.86,Hard,208,1
15359,1.54,8.93,Hard,270,0
14128,2.71,9.11,Hard,402,0
3610,2.89,6.14,Easy,326,0
42127,5.18,5.02,Hard,275,0
791,6.36,5.99,Hard,356,0
28764,2.19,8.36,Hard,244,1
50620,1.09,1.99,Easy,379,1
45319,2.34,2.22,Hard,281,1
43066,4.27,6.66,Hard,454,0
16332,3.48,7.53,Easy,339,0
5697,1.19,1.85,Easy,323,1
25683,2.06,6.74,Hard,150,1
44403,4.43,7.84,Easy,196,1
13129,1.68,0.77,Easy,394,1
15150,4.75,4.84,Easy,364,0
21913,3.45,7.92,Hard,371,0
42422,5.59,6.83,Hard,224,0
20569,5.87,9.12,Easy,466,0
31392,1.44,1.29,Hard,488,1
5880,3.59,1.11,Easy,296,1
11772,2.34,2.28,Easy,270,1
23612,5.02,2.25,Easy,268,1
24488,3.75,8.33,Hard,221,0
1758,2.48,7.05,Hard,294,0
29767,1.16,2.56,Hard,385,1
48325,5.97,2.92,Easy,410,1
28784,3.13,9.34,Easy,414,1
43311,2.08,6.47,Hard,476,0
39160,3.5,8.32,Hard,405,0
50022,3.83,9.96,Hard,153,1
2610,4.49,8.37,Easy,266,0
8182,6.68,5.74,Easy,326,0
26605,6.69,7.6,Easy,460,0
4646,3.11,2.95,Hard,482,0
27276,3.49,9.66,Easy,354,1
24574,4.32,7.15,Easy,486,0
16660,0.93,7.71,Easy,430,0
23724,5.15,7.01,Hard,251,0
27185,1.49,2.9,Hard,351,1
14800,6.6,6.9,Easy,311,0
17530,0.86,7,Hard,437,0
40596,2.2,5.41,Easy,180,1
50049,5.82,1.16,Easy,248,1
3943,4.42,2.45,Hard,284,0
37351,1.39,0.72,Hard,231,1
47210,2.67,1.99,Hard,332,1
2716,0.71,4.92,Hard,479,0
29050,3.83,3.61,Easy,173,1
17718,4.63,2.05,Easy,482,0
10129,6.45,3.97,Easy,352,0
44171,6.83,0.76,Easy,181,1
16289,5.81,1.01,Easy,428,0
26916,5.71,5.83,Easy,260,1
37071,5.01,1.08,Hard,184,1
11793,0.78,1.81,Easy,356,1
32154,1.35,5.93,Hard,382,0
29390,6.54,1.14,Easy,409,1
42518,4.74,3.5,Hard,174,1
12256,0.63,7.09,Easy,499,0
6408,5.9,0.8,Easy,342,0
41337,3.72,9.41,Hard,296,1
26973,6.92,8.69,Easy,233,1
48138,6.77,5.99,Easy,234,1
34095,6.62,5.92,Easy,456,0
40633,1.51,1.6,Hard,376,1
21366,3.62,6.37,Easy,319,1
8807,3.08,5.08,Hard,195,0
16783,0.79,2.3,Easy,224,1
27716,1.45,2.36,Hard,292,1
32761,1.16,2.15,Easy,154,1
28654,5.37,1.21,Easy,371,1
38809,3.6,5.69,Hard,397,0
24990,4.84,8.96,Easy,251,0
16950,6.61,8.19,Easy,479,0
427,0.82,8.57,Hard,389,0
36992,6.5,5.21,Easy,350,0
46056,2.61,4.48,Easy,495,1
42418,5.62,8.55,Hard,417,0
16247,4.25,6.04,Hard,245,0
22787,2.77,0.98,Hard,347,0
49642,2.02,2.66,Hard,469,1
14886,0.56,5.55,Easy,231,1
9445,4.23,9.64,Easy,248,0
33562,1.52,4.44,Hard,215,1
30503,4.47,2.56,Hard,328,0
11062,2.96,3.79,Hard,168,1
23109,4.52,5.84,Hard,193,0
21237,0.76,2.23,Easy,208,1
39846,1.04,4.73,Easy,238,1
34624,5.39,4.29,Easy,257,1
3995,4.61,8.93,Easy,379,0
11724,5.78,5.45,Hard,226,0
47215,6.33,7.85,Easy,227,1
10848,6,2.92,Hard,173,0
33870,4.61,4.79,Hard,499,0
10765,1.63,6.79,Easy,355,0
14691,3.18,2.71,Easy,379,1
33882,1.14,1.45,Easy,489,1
26319,2.1,7.55,Easy,236,1
27218,5.47,1.16,Hard,153,1
38758,6.02,7.22,Easy,422,0
42484,6.26,1.06,Hard,492,0
18184,2.09,1.27,Hard,301,1
24166,2.28,0.69,Hard,316,1
38765,6.72,3.79,Easy,220,1
26289,6.74,9.46,Hard,353,0
32180,5.99,1.31,Easy,176,1
25876,3.67,1.44,Hard,411,1
23223,4.16,8.7,Easy,165,0
9032,2.04,9.22,Easy,208,1
21538,6.55,8.41,Hard,327,0
19282,2.44,0.98,Easy,415,1
16595,3.28,6.79,Easy,284,1
26020,2.28,2.97,Easy,308,1
36817,3.15,9.81,Easy,427,1
11456,5.94,2.94,Hard,492,0
44454,5.09,0.59,Easy,364,1
27574,2.11,3.43,Hard,433,1
9777,5.88,4.06,Hard,451,0
30458,1.59,9.21,Easy,340,1
42401,4.1,0.96,Easy,292,1
26772,1.09,3.18,Hard,347,1
27990,1.93,3.49,Easy,289,1
6072,2.4,1.99,Hard,302,1
17689,4.55,8.12,Easy,310,0
30704,3.92,2.94,Hard,331,1
15509,5.12,9.4,Hard,155,0
12427,0.55,3.02,Easy,193,1
35118,4.68,9.83,Easy,151,1
37049,2.43,3.94,Hard,437,1
33935,4.74,8.24,Easy,331,0
35056,0.59,6.48,Easy,427,1
40964,5.67,5.58,Easy,416,0
15079,3.82,3.28,Hard,419,0
6738,3.89,5.53,Easy,431,0
12735,1.96,6.76,Hard,451,0
49840,4.9,5.08,Easy,277,1
30843,3.13,1.51,Easy,405,1
5271,5.14,2.2,Easy,432,0
36827,4,3.69,Easy,313,1
35946,5.44,7.03,Hard,450,0
45063,4.04,4.16,Hard,159,1
45662,1.89,8,Easy,374,1
50611,1.33,1.63,Hard,177,1
175,6.29,9.91,Easy,291,0
32165,2.4,2.58,Hard,378,1
40771,6.81,7.21,Easy,167,1
10981,6.5,9.49,Hard,411,0
31786,5.9,8.44,Easy,307,1
1445,4.63,5.7,Easy,364,0
17978,5.82,6.19,Hard,394,0
8036,2.9,2.67,Easy,487,1
7084,4.51,1.13,Hard,222,0
1254,5.66,0.79,Easy,217,1
7589,1.27,5.89,Easy,346,0
22360,4.03,7.02,Easy,228,0
11572,5.7,1.19,Hard,164,0
44132,6.67,7.16,Easy,426,0
7435,3.66,3.53,Hard,352,0
7828,6.32,9.76,Easy,244,0
40162,6.95,3.81,Hard,404,0
34833,0.81,3.21,Hard,250,1
8893,5.46,0.6,Hard,222,0
21613,1.89,9.99,Easy,163,1
5585,5.18,3.87,Hard,336,0
35946,3.64,7.29,Easy,175,1
26833,2.76,5.44,Hard,255,1
30136,5.28,5.98,Easy,407,0
41972,1.47,5.27,Hard,483,0
21913,3.93,3.6,Hard,425,0
2354,3.63,6.83,Hard,315,0
3864,3.34,5.63,Hard,446,0
12559,5.02,7.48,Easy,347,0
34776,2.26,1.38,Easy,158,1
5132,4.36,4.92,Easy,165,1
30984,6.77,6.77,Hard,467,0
35225,4.9,0.66,Hard,445,0
35063,6.94,9.39,Easy,248,1
10056,2.72,7.61,Easy,261,1
47863,2.95,3.66,Hard,322,1
23621,0.63,9.6,Easy,203,1
22804,1.47,1.23,Easy,378,1
41820,4.56,6.36,Hard,459,0
17261,3.4,2.51,Easy,262,1
11606,4.28,6.92,Easy,440,0
19982,2.82,5.23,Easy,255,1
19104,1.28,2.68,Easy,220,1
46005,3.72,3.86,Easy,455,1
19096,3.75,8.98,Easy,242,1
40761,4.24,3.06,Easy,370,1
43593,0.68,5.11,Easy,291,1
3173,1.02,9.26,Easy,356,0
32086,5.71,6.05,Hard,215,0
11838,3.02,6.95,Easy,437,0
46565,6.43,1.38,Easy,399,1
16613,1.7,8.16,Hard,315,0
15735,0.55,5.22,Hard,204,0
11167,5.59,2,Easy,208,1
19728,1.07,8.53,Hard,362,0
42263,1.81,6.13,Easy,455,1
27100,4.34,7.56,Hard,400,0
18884,5.15,7.4,Easy,200,0
39875,3.97,7.94,Hard,294,1
46188,1.83,3.85,Easy,249,1
23627,5.34,6.19,Hard,414,0
48184,4.42,7.46,Hard,257,0
36381,5.77,7.98,Easy,406,0
8009,6.93,5.21,Easy,236,0
8724,5.87,3.47,Hard,207,0
28893,3.66,1.28,Easy,216,1
41432,3.55,8.51,Hard,246,1
12409,4.78,8.35,Easy,407,0
6743,5.06,7.81,Hard,365,0
28324,5.8,9.82,Hard,472,0
38088,2.24,5.44,Easy,191,1
34319,4.3,1.94,Hard,190,1
14755,1.72,5.46,Easy,352,0
11903,2.52,9.12,Easy,468,0
48889,5.09,6.1,Easy,401,0
29061,4.55,5.73,Hard,268,0
2073,6.23,1.93,Easy,486,0
26549,2.41,9.87,Hard,491,0
43697,4.3,8.22,Hard,155,0
38351,1.67,0.99,Easy,459,1
3143,1.07,5.94,Hard,407,0
40436,2.41,3.5,Hard,351,1
16061,3.17,2.43,Easy,465,1
4606,1.31,9.51,Easy,324,1
42072,3.93,8.4,Hard,207,1
39457,3.49,2.03,Hard,283,1
4800,0.6,9.15,Hard,350,0
35887,2.66,8.87,Easy,309,1
6192,6.63,3.44,Easy,463,0
39392,2.89,7.96,Hard,468,0
43174,3.22,3.48,Hard,458,1
46067,6.58,6.6,Easy,192,1
250,5.37,3.69,Hard,480,0
31375,1.53,5.47,Easy,309,1
3746,6.93,1.61,Hard,316,0
33793,6.08,0.68,Hard,359,0
45873,6.48,2.05,Hard,300,1
40220,4.11,4.7,Hard,258,1
26461,1.88,6.89,Easy,445,1
11703,1.82,8.27,Easy,181,1
21474,6.68,7.73,Hard,296,0
19845,1.94,4.54,Easy,486,1
7325,4.86,2.11,Hard,183,0
7655,5.41,2.09,Easy,471,0
8387,1.01,7.43,Hard,440,0
10240,5.68,6.81,Easy,408,0
37444,2.5,3,Hard,380,1
38276,2.43,5.67,Hard,365,0
835,6.99,7.73,Easy,401,0
11994,1.21,8.52,Easy,274,1
7495,0.76,3.81,Easy,257,1
7285,3.85,6.47,Hard,341,0
28404,0.63,3.59,Easy,368,1
41035,4.63,9.34,Hard,349,0
15000,4.97,1.43,Easy,240,1
50270,3.81,7.23,Hard,213,1
29880,3.7,2.12,Hard,431,1
50345,2.89,3.57,Hard,267,1
1000,5.82,3.68,Easy,270,1
1970,2.31,2.21,Hard,178,1
38748,1.52,8.98,Easy,280,1
22929,2.98,7.46,Easy,384,0
3934,5.63,8.52,Hard,245,0
20286,4.1,3.76,Hard,211,0
31612,0.94,7.96,Easy,318,1
42902,3.38,2.03,Hard,232,1
43436,3.06,4.04,Easy,230,1
31500,4.59,0.61,Easy,385,1
44749,0.86,5.38,Easy,474,1
31914,2.2,9.96,Easy,454,1
796,4.08,3.69,Easy,373,0
35882,1.49,2.21,Easy,383,1
6076,4.39,3.49,Easy,312,1
7234,1.77,8.15,Hard,389,0
27983,2.8,2.82,Easy,409,1
18352,6.73,1.51,Easy,153,1
48084,2.52,2.28,Hard,471,1
15140,2.17,5.11,Easy,327,0
46573,5.21,4.36,Hard,391,0
50567,5.32,1.48,Easy,268,1
50610,4.45,9.34,Easy,270,1
15455,4.75,4.12,Hard,395,0
40360,5.53,4.97,Hard,217,1
9913,1.85,6.27,Hard,319,0
26072,2.78,3.87,Easy,197,1
3729,0.59,2.59,Hard,440,0
37196,2.56,3.76,Easy,476,1
3056,4.03,2.57,Hard,180,0
18929,2.53,3.29,Easy,174,1
7977,2.26,2.57,Easy,492,1
41681,4.37,2.77,Hard,328,0
35788,1.87,1.04,Easy,239,1
18314,3.8,1.58,Easy,500,1
15910,2.77,5.65,Easy,194,1
43051,5.56,7.31,Hard,327,0
43988,6,5.58,Easy,160,1
15661,2.19,4.89,Easy,203,1
50703,4.21,1.65,Easy,439,1
38506,6.31,10,Hard,458,0
44645,4.53,8.08,Hard,335,0
12064,1.69,4.41,Easy,345,1
5634,2.58,9.92,Easy,260,1
39222,5.12,5.5,Easy,422,0
14160,4.77,9.98,Easy,498,0
1461,3.88,6.35,Hard,478,0
27744,3.73,5.7,Hard,269,1
29726,1.34,0.89,Easy,186,1
18668,2.18,8.29,Hard,336,0
31240,4.77,8.3,Hard,447,0
39291,5.58,1.34,Easy,463,1
8755,0.73,5.25,Easy,361,0
16441,3.22,8.22,Hard,418,0
31127,1.77,6.67,Hard,254,1
34662,5.61,9.04,Easy,462,0
22120,0.87,1.54,Easy,172,1
38165,2.01,3.88,Hard,409,1
43833,1.77,7.87,Hard,421,0
5371,4.91,7.42,Easy,204,0
7556,5.6,2.78,Hard,308,0
28819,6.8,2.71,Hard,388,0
19005,5.46,8.88,Hard,476,0
50435,3.19,9.09,Hard,159,1
11246,6.82,8.2,Easy,427,0
2764,4.44,1.6,Easy,201,1
44816,3.82,9.36,Hard,443,0
12321,0.77,7.75,Easy,259,1
46671,2.24,3.84,Hard,476,1
42864,3.74,5.5,Hard,482,0
32265,3.78,0.82,Hard,488,1
26730,4.44,3.15,Hard,346,0
9454,1.83,8.63,Hard,362,0
35082,2.81,6.5,Easy,400,1
13919,6.32,1.1,Easy,464,0
8621,5.57,9.07,Easy,232,0
47298,6.43,4.33,Easy,369,1
7083,3.28,5.69,Easy,485,0
11213,5.65,6.52,Hard,255,0
6382,6.84,3.78,Easy,376,0
48768,1.63,1.1,Hard,495,1
33236,4.1,2.3,Hard,346,0
29498,6.65,3.21,Hard,384,0
45281,6.95,3.37,Hard,362,0
38331,2.01,5.73,Hard,234,1
31789,6.75,4.61,Hard,261,1
13286,5.05,2.37,Hard,260,0
2809,3.06,6.97,Easy,170,1
9953,0.81,7.98,Easy,292,1
9248,4.05,2.3,Easy,273,1
1831,6.83,7.29,Hard,242,0
31535,1.81,8.25,Hard,479,0
38863,6.92,4.05,Easy,336,1
12406,2.85,4.63,Hard,486,0
39388,2.35,8.04,Hard,222,1
44803,3.33,5.43,Hard,385,0
42699,2.41,7.51,Easy,190,1
16347,2.53,6.71,Easy,463,0
22063,4.22,3.37,Easy,223,1
21203,1.99,5.54,Hard,360,0
25417,4.92,7.82,Hard,270,0
20563,3.71,1.4,Easy,421,1
46073,5.12,9.02,Hard,455,0
3950,6.12,8.09,Easy,197,0
29184,4.72,6.31,Hard,359,0
7541,3.35,8.71,Easy,472,0
30929,6,0.73,Hard,395,0
43450,5.03,4.42,Hard,468,0
35071,4.05,6.97,Easy,351,0
46492,4.61,8.85,Hard,208,0
24242,5.3,0.74,Hard,171,0
37651,6.89,3.86,Easy,433,1
421,4.78,0.78,Easy,278,1
17837,2.27,5,Easy,244,1
21107,0.84,0.65,Easy,424,1
717,4.14,2.72,Easy,469,0
26731,1.16,3.58,Hard,190,1
13075,0.59,0.9,Easy,385,1
24751,6.27,8.62,Hard,465,0
39088,4.95,4.04,Easy,162,1
42261,1.68,5.13,Easy,365,1
14261,2.82,8.2,Hard,399,0
5083,6.15,2.81,Hard,150,0
26343,2.73,7.22,Easy,379,1
20593,1.9,9.5,Easy,468,0
34499,1.92,4.03,Easy,213,1
33661,4.59,7.97,Easy,396,0
13301,6.03,3.03,Easy,194,1
12201,4.75,3.25,Easy,313,1
29478,6.68,5.96,Easy,416,0
47507,2.2,4.45,Hard,247,1
4614,3.72,2.52,Hard,486,0
33135,6,4.3,Hard,495,0
18177,4.09,7.69,Hard,291,0
3101,2.63,3.79,Hard,294,1
5725,3.98,1.43,Hard,490,0
40194,2.8,3.55,Hard,295,1
15251,1.5,2.74,Hard,339,0
35920,2.35,7.16,Hard,226,1
18632,5.84,7.38,Hard,277,0
27533,4.53,3.79,Easy,442,1
28238,0.54,9.83,Easy,418,1
41971,6.51,8.18,Hard,200,0
19638,0.72,5.52,Easy,375,0
14887,5.44,4.98,Easy,457,0
17336,2.09,1.16,Hard,452,0
2947,0.97,1.8,Easy,282,1
7901,5,6.93,Easy,199,0
48173,6.69,5.32,Easy,321,1
9649,3.15,2.7,Hard,340,0
36760,3.91,2.46,Easy,171,1
2427,4.58,6.94,Hard,410,0
28469,2.73,7.68,Hard,175,1
41544,4.56,7.2,Hard,206,0
15471,5.52,7.79,Easy,184,0
28242,4.03,8.7,Easy,366,0
35933,6.38,0.69,Hard,468,0
9465,4.58,5.64,Hard,188,0
30108,6.31,4.82,Easy,330,1
1304,5.46,8.21,Hard,425,0
47642,5.51,4.07,Easy,285,1
47819,5.85,1.4,Hard,279,1
32312,4.81,1.65,Easy,199,1
35601,1.82,0.96,Easy,415,1
22766,5.97,4.02,Easy,319,1
12659,3.69,6.51,Hard,260,0
44779,4.34,1.61,Easy,332,1
3155,5.72,5.67,Easy,431,0
48690,1.95,4.97,Hard,480,1
47405,2.43,9.1,Easy,460,1
50610,1.04,7.14,Easy,203,1
22923,2.56,1.8,Hard,396,0
32439,2.32,7.5,Hard,166,1
30669,6.71,7.38,Easy,303,1
42543,6.24,3.31,Hard,204,1
19930,5.32,2.67,Hard,291,0
4611,3.98,3.35,Hard,211,1
11480,2.53,9.65,Easy,233,1
45613,4.83,1.58,Hard,334,0
24039,4.67,3,Easy,215,1
12196,0.92,6.02,Easy,193,1
50053,1.14,3.42,Hard,320,1
38237,5.87,8.17,Easy,243,1
49468,1.34,4.27,Easy,261,1
12915,4.42,7.24,Easy,297,0
31011,2.45,7.18,Easy,435,1
17418,0.57,8.73,Easy,201,1
17457,6.89,4.16,Easy,429,0
17545,4.5,5.37,Easy,165,0
20376,3.74,8.44,Hard,339,0
10583,3.41,7.53,Easy,427,0
37761,2.21,6.52,Easy,341,1
27357,4.06,8.8,Easy,190,1
966,5.69,5.77,Hard,343,0
115,1.69,1.38,Easy,325,1
7243,6.19,5.24,Easy,399,0
9128,1.3,0.61,Easy,331,1
19181,1.59,5.19,Hard,408,0
4755,0.74,5.21,Easy,290,1
5933,2.42,5.03,Easy,336,0
31606,1.38,6.01,Hard,152,1
8878,3.88,4.75,Easy,455,1
22047,1.06,8.54,Hard,373,0
22395,6.51,7.76,Easy,278,0
18068,2.42,9,Easy,335,0
13399,3.18,7.46,Easy,193,1
1041,1.98,9.07,Hard,206,0
49713,3.24,0.84,Easy,215,1
784,0.95,8.83,Hard,456,0
4751,4.89,5.23,Easy,444,0
18293,1.69,3.68,Easy,246,1
39499,2.1,4.68,Easy,363,1
26786,0.91,7.87,Easy,250,1
49963,2.98,1.96,Hard,356,1
42963,2.14,9.99,Hard,210,1
29962,2,6.43,Easy,291,1
42485,0.64,1.73,Hard,306,1
2178,3.64,1.89,Hard,386,0
37038,2.15,2.62,Easy,359,1
41961,3.59,4.09,Hard,422,1
39768,6.03,9.81,Easy,259,1
29707,3.88,4.07,Easy,488,1
26056,2.54,4.72,Hard,228,1
27014,3.3,1.18,Hard,363,1
16965,5.09,4.4,Hard,360,0
10460,6.63,8.68,Easy,211,0
30855,2.53,6.08,Hard,209,1
35342,5.06,5.66,Easy,465,0
1150,3.93,9.73,Hard,287,0
47790,5.58,5.41,Hard,385,0
4224,0.63,0.91,Easy,210,1
28164,6.87,1.59,Easy,320,1
46617,3.65,5.07,Hard,288,1
39561,0.98,9.59,Easy,229,1
69,1.12,6.7,Easy,303,1
39424,3.95,6.7,Easy,298,1
12756,3.5,3.03,Easy,352,1
28616,5.24,4.04,Hard,387,0
49941,6.86,6.05,Easy,305,1
10225,4.93,1.37,Hard,392,0
15837,6.72,1.79,Easy,184,1
50544,4.97,7.99,Hard,334,0
48214,2.86,5.79,Easy,291,1
13330,3.02,2.9,Hard,437,0
10547,4.32,8.73,Hard,163,0
9624,3.77,7.91,Easy,430,0
38502,4.64,5.16,Easy,335,0
34805,5.27,8.47,Hard,177,0
47976,1.6,1.21,Hard,219,1
